primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612740_RightLong3_2017-18,1610612740,RightLong3,56,18,3,0.9642857142857143,1.4010746604237878,0.7873571151191475,0.44686734167348996,2017-18,2017-12-18T08:16:20.04,1610612740_2017-18,1610612740,Pelicans,NOP,"New Orleans",2017-18
1610612741_Left11FT_2017-18,1610612741,Left11FT,102,44,2,0.8627450980392157,0.9905357600247131,0.7983624384488841,0.13089203080171932,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Left18FT_2017-18,1610612741,Left18FT,112,52,2,0.9285714285714286,0.9974457174120672,0.783506090156398,0.23286694813187894,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Left23FT_2017-18,1610612741,Left23FT,112,35,2,0.625,0.9270248108869579,0.7609901307625561,0.13965363830499422,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Left27FT_2017-18,1610612741,Left27FT,290,114,3,1.1793103448275861,1.4653184449345458,1.0352564979441368,0.20221201461224492,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftBaseline11FT_2017-18,1610612741,LeftBaseline11FT,25,6,2,0.48,0.8541662601625047,0.7510825537994948,0.2506079414581058,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftBaseline18FT_2017-18,1610612741,LeftBaseline18FT,36,12,2,0.6666666666666666,0.9428090415820631,0.7671517845843325,0.26913920775076194,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftBaseline23FT_2017-18,1610612741,LeftBaseline23FT,10,3,2,0.6,0.9165151389911679,0.7020969257831602,0.555136471590613,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftCorner_2017-18,1610612741,LeftCorner,105,36,3,1.0285714285714285,1.423992662214527,1.0947053135912812,0.31128656380626507,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_LeftLong3_2017-18,1610612741,LeftLong3,35,10,3,0.8571428571428571,1.355261854357877,0.9034350712453527,0.21594112271525845,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RestrictedArea_2017-18,1610612741,RestrictedArea,752,482,2,1.2819148936170213,0.9594394158866455,1.2204261444439262,0.12501830495417574,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right11FT_2017-18,1610612741,Right11FT,112,48,2,0.8571428571428571,0.989743318610788,0.8070527705187354,0.24295967441808805,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right18FT_2017-18,1610612741,Right18FT,119,49,2,0.8235294117647058,0.9843059135695019,0.8051235285823434,0.23175513883481474,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right23FT_2017-18,1610612741,Right23FT,99,39,2,0.7878787878787878,0.977243363430127,0.75708294857795,0.18902198840090012,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right27FT_2017-18,1610612741,Right27FT,291,104,3,1.0721649484536082,1.4376916111142524,1.0915585664607927,0.21464793082786982,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightBaseline11FT_2017-18,1610612741,RightBaseline11FT,23,14,2,1.2173913043478262,0.9760845356801585,0.7491176665852117,0.22860534117465622,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightBaseline18FT_2017-18,1610612741,RightBaseline18FT,32,11,2,0.6875,0.9499177595981665,0.7853514455046351,0.34781503462165586,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightBaseline23FT_2017-18,1610612741,RightBaseline23FT,10,6,2,1.2,0.9797958971132712,0.981204304954305,0.7150073144797519,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightCorner_2017-18,1610612741,RightCorner,91,39,3,1.2857142857142858,1.48461497791618,1.2117934310380012,0.31813999070125687,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightLong3_2017-18,1610612741,RightLong3,33,5,3,0.45454545454545453,1.0756508696544755,0.8909361309464028,0.4835464195157785,2017-18,2017-12-18T08:16:20.04,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612742_Left11FT_2017-18,1610612742,Left11FT,157,63,2,0.802547770700637,0.9803125099399242,0.782112950566984,0.17357471933984495,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Left18FT_2017-18,1610612742,Left18FT,129,54,2,0.8372093023255814,0.986660624911461,0.803746124808804,0.17850972098183981,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Left23FT_2017-18,1610612742,Left23FT,106,47,2,0.8867924528301887,0.9935713619382338,0.759896115812453,0.16094966593256776,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Left27FT_2017-18,1610612742,Left27FT,313,106,3,1.0159744408945688,1.4197602819253219,1.0637793941018547,0.20169548187095382,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftBaseline11FT_2017-18,1610612742,LeftBaseline11FT,46,14,2,0.6086956521739131,0.9202613255876838,0.7971106797086575,0.25212881124372427,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftBaseline18FT_2017-18,1610612742,LeftBaseline18FT,48,20,2,0.8333333333333334,0.9860132971832692,0.8348812647443089,0.31760699688311217,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftBaseline23FT_2017-18,1610612742,LeftBaseline23FT,11,5,2,0.9090909090909091,0.9958591954639383,0.7727725837534586,0.2533559040198434,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftCorner_2017-18,1610612742,LeftCorner,95,31,3,0.9789473684210527,1.4065931021886373,1.1703009281837335,0.2308130242163364,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_LeftLong3_2017-18,1610612742,LeftLong3,38,15,3,1.1842105263157894,1.4663822858689508,0.7786962615906379,0.2754076774913201,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_RestrictedArea_2017-18,1610612742,RestrictedArea,653,441,2,1.3506891271056662,0.9364919306272053,1.240016576796918,0.12847827496957429,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
1610612742_Right11FT_2017-18,1610612742,Right11FT,115,36,2,0.6260869565217392,0.9274637652851058,0.7716734769681445,0.16348668357378554,2017-18,2017-12-18T08:16:20.04,1610612742_2017-18,1610612742,Mavericks,DAL,Dallas,2017-18
