primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101109_Right23FT_2017-18,101109,Right23FT,42,18,2,0.8571428571428571,0.9897433186107873,0.8146454541558761,0.3404105131733606,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_Right27FT_2017-18,101109,Right27FT,106,34,3,0.9622641509433962,1.400300023794677,1.0250979211128404,0.25731146438955155,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_RightBaseline11FT_2017-18,101109,RightBaseline11FT,1,0,2,0,0,0.7307692307692307,0,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_RightBaseline18FT_2017-18,101109,RightBaseline18FT,7,1,2,0.2857142857142857,0.6998542122237652,0.7054481535776677,0.2940135935003689,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_RightBaseline23FT_2017-18,101109,RightBaseline23FT,1,1,2,2,0,0.8709677419354839,0,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_RightCorner_2017-18,101109,RightCorner,39,15,3,1.1538461538461537,1.45951276623156,1.1020749926423166,0.2022704885082096,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101109_RightLong3_2017-18,101109,RightLong3,14,1,3,0.21428571428571427,0.7726181304565691,0.626814665905975,0.21322531203769643,2017-18,2017-12-12T18:50:45.958,101109,"Raymond Felton"
101112_Left11FT_2017-18,101112,Left11FT,20,8,2,0.8,0.9797958971132714,0.8601003176616505,0.32409532567232346,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Left18FT_2017-18,101112,Left18FT,25,10,2,0.8,0.9797958971132714,0.8134522013312973,0.05686443151857287,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Left23FT_2017-18,101112,Left23FT,20,7,2,0.7,0.9539392014169455,0.8083092106523966,0.08918775845202565,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Left27FT_2017-18,101112,Left27FT,70,30,3,1.2857142857142858,1.48461497791618,1.1381188964193325,0.10979546507387503,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_LeftBaseline11FT_2017-18,101112,LeftBaseline11FT,1,0,2,0,0,0.8746666666666667,0,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
